    ITER          TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE
    1174          1174     0.5162   1.000E+00   0.1019   0.0155   8.628E-16   7.84056348E-02   2.72534826E-03
    1175          1175     0.5244   1.000E+00   0.1019   0.0155   7.992E-16   7.84059728E-02   2.72538114E-03
    1176          1176     0.5179   1.000E+00   0.1019   0.0155   8.408E-16   7.84063108E-02   2.72541401E-03
    1177          1177     0.5226   1.000E+00   0.1019   0.0155   8.153E-16   7.84066488E-02   2.72544688E-03
    1178          1178     0.5231   1.000E+00   0.1019   0.0155   8.556E-16   7.84069867E-02   2.72547974E-03
    1179          1179     0.5174   1.000E+00   0.1019   0.0156   9.061E-16   7.84073246E-02   2.72551261E-03
    1180          1180     0.5187   1.000E+00   0.1019   0.0156   9.134E-16   7.84076625E-02   2.72554548E-03
    1181          1181     0.5194   1.000E+00   0.1019   0.0156   9.269E-16   7.84080004E-02   2.72557835E-03
    1182          1182     0.5193   1.000E+00   0.1018   0.0156   8.906E-16   7.84083384E-02   2.72561122E-03
    1183          1183     0.5248   1.000E+00   0.1018   0.0156   9.924E-16   7.84086764E-02   2.72564409E-03
    1184          1184     0.5167   1.000E+00   0.1018   0.0156   8.070E-16   7.84090145E-02   2.72567697E-03
    1185          1185     0.5176   1.000E+00   0.1018   0.0156   8.148E-16   7.84093527E-02   2.72570985E-03
    1186          1186     0.5191   1.000E+00   0.1017   0.0156   9.525E-16   7.84096909E-02   2.72574273E-03
    1187          1187     0.5448   1.000E+00   0.1017   0.0156   9.053E-16   7.84100291E-02   2.72577562E-03
    1188          1188     0.5223   1.000E+00   0.1017   0.0156   9.536E-16   7.84103672E-02   2.72580850E-03
    1189          1189     0.5206   1.000E+00   0.1017   0.0156   8.387E-16   7.84107054E-02   2.72584138E-03
    1190          1190     0.5184   1.000E+00   0.1017   0.0156   1.003E-15   7.84110435E-02   2.72587427E-03
    1191          1191     0.5232   1.000E+00   0.1017   0.0156   1.139E-15   7.84113816E-02   2.72590715E-03
    1192          1192     0.5167   1.000E+00   0.1017   0.0156   7.799E-16   7.84117197E-02   2.72594003E-03
    1193          1193     0.5181   1.000E+00   0.1017   0.0156   9.055E-16   7.84120579E-02   2.72597291E-03
    1194          1194     0.5178   1.000E+00   0.1017   0.0156   7.387E-16   7.84123960E-02   2.72600580E-03
    1195          1195     0.5345   1.000E+00   0.1016   0.0156   7.998E-16   7.84127343E-02   2.72603869E-03
    1196          1196     0.5157   1.000E+00   0.1016   0.0156   8.091E-16   7.84130726E-02   2.72607158E-03
    1197          1197     0.5193   1.000E+00   0.1016   0.0156   8.610E-16   7.84134110E-02   2.72610449E-03
    1198          1198     0.5237   1.000E+00   0.1016   0.0156   9.066E-16   7.84137494E-02   2.72613739E-03
    1199          1199     0.5236   1.000E+00   0.1016   0.0156   9.139E-16   7.84140878E-02   2.72617029E-03
    1200          1200     0.5187   1.000E+00   0.1017   0.0156   9.596E-16   7.84144261E-02   2.72620320E-03
    1201          1201     0.5248   1.000E+00   0.1017   0.0156   9.159E-16   7.84147644E-02   2.72623610E-03
    1202          1202     0.5261   1.000E+00   0.1018   0.0156   1.037E-15   7.84151027E-02   2.72626900E-03
    1203          1203     0.5238   1.000E+00   0.1018   0.0156   8.719E-16   7.84154410E-02   2.72630191E-03
    1204          1204     0.5233   1.000E+00   0.1019   0.0156   9.595E-16   7.84157793E-02   2.72633481E-03
    1205          1205     0.5247   1.000E+00   0.1019   0.0156   8.085E-16   7.84161176E-02   2.72636772E-03
    1206          1206     0.5202   1.000E+00   0.1019   0.0156   8.642E-16   7.84164560E-02   2.72640064E-03
    1207          1207     0.5277   1.000E+00   0.1019   0.0156   8.662E-16   7.84167945E-02   2.72643356E-03
    1208          1208     0.5184   1.000E+00   0.1019   0.0156   8.740E-16   7.84171330E-02   2.72646649E-03
    1209          1209     0.5182   1.000E+00   0.1019   0.0156   9.117E-16   7.84174716E-02   2.72649943E-03
    1210          1210     0.5229   1.000E+00   0.1019   0.0156   7.894E-16   7.84178102E-02   2.72653236E-03
    1211          1211     0.5211   1.000E+00   0.1019   0.0156   7.940E-16   7.84181487E-02   2.72656530E-03
    1212          1212     0.5214   1.000E+00   0.1019   0.0156   1.100E-15   7.84184872E-02   2.72659823E-03
    1213          1213     0.5164   1.000E+00   0.1019   0.0156   8.946E-16   7.84188256E-02   2.72663116E-03
    1214          1214     0.5186   1.000E+00   0.1019   0.0156   9.249E-16   7.84191641E-02   2.72666410E-03
    1215          1215     0.5219   1.000E+00   0.1019   0.0156   8.296E-16   7.84195025E-02   2.72669704E-03
    1216          1216     0.5166   1.000E+00   0.1020   0.0156   9.081E-16   7.84198410E-02   2.72672998E-03
    1217          1217     0.5248   1.000E+00   0.1020   0.0156   1.075E-15   7.84201795E-02   2.72676292E-03
    1218          1218     0.5231   1.000E+00   0.1020   0.0156   9.240E-16   7.84205181E-02   2.72679587E-03
    1219          1219     0.5233   1.000E+00   0.1020   0.0156   9.243E-16   7.84208568E-02   2.72682883E-03
    1220          1220     0.5214   1.000E+00   0.1020   0.0156   9.431E-16   7.84211955E-02   2.72686179E-03
    1221          1221     0.5180   1.000E+00   0.1020   0.0156   8.834E-16   7.84215342E-02   2.72689476E-03
    1222          1222     0.5148   1.000E+00   0.1019   0.0156   9.384E-16   7.84218729E-02   2.72692772E-03
    1223          1223     0.5240   1.000E+00   0.1019   0.0156   8.345E-16   7.84222115E-02   2.72696068E-03
    1224          1224     0.5272   1.000E+00   0.1019   0.0156   7.486E-16   7.84225501E-02   2.72699364E-03
    1225          1225     0.5199   1.000E+00   0.1019   0.0156   7.810E-16   7.84228887E-02   2.72702660E-03
    1226          1226     0.5197   1.000E+00   0.1019   0.0156   8.916E-16   7.84232273E-02   2.72705956E-03
    1227          1227     0.5187   1.000E+00   0.1019   0.0156   8.464E-16   7.84235659E-02   2.72709252E-03
    1228          1228     0.5178   1.000E+00   0.1020   0.0156   8.177E-16   7.84239045E-02   2.72712548E-03
    1229          1229     0.5187   1.000E+00   0.1020   0.0156   9.107E-16   7.84242432E-02   2.72715845E-03
    1230          1230     0.5233   1.000E+00   0.1019   0.0156   7.640E-16   7.84245820E-02   2.72719142E-03
    1231          1231     0.5295   1.000E+00   0.1019   0.0156   8.649E-16   7.84249208E-02   2.72722439E-03
    1232          1232     0.5226   1.000E+00   0.1019   0.0156   7.537E-16   7.84252596E-02   2.72725737E-03
    1233          1233     0.5167   1.000E+00   0.1019   0.0156   1.006E-15   7.84255984E-02   2.72729034E-03
    1234          1234     0.5202   1.000E+00   0.1019   0.0156   8.660E-16   7.84259372E-02   2.72732331E-03
    1235          1235     0.5184   1.000E+00   0.1019   0.0156   8.270E-16   7.84262759E-02   2.72735627E-03
    1236          1236     0.5190   1.000E+00   0.1019   0.0156   8.145E-16   7.84266146E-02   2.72738923E-03
    1237          1237     0.5164   1.000E+00   0.1019   0.0156   8.587E-16   7.84269534E-02   2.72742219E-03
    1238          1238     0.5224   1.000E+00   0.1020   0.0156   9.345E-16   7.84272921E-02   2.72745515E-03
    1239          1239     0.5237   1.000E+00   0.1020   0.0156   8.078E-16   7.84276308E-02   2.72748810E-03
    1240          1240     0.5195   1.000E+00   0.1020   0.0156   8.402E-16   7.84279696E-02   2.72752106E-03
    1241          1241     0.5173   1.000E+00   0.1020   0.0156   9.551E-16   7.84283084E-02   2.72755403E-03
    1242          1242     0.5164   1.000E+00   0.1020   0.0156   1.021E-15   7.84286473E-02   2.72758699E-03
    1243          1243     0.5234   1.000E+00   0.1020   0.0156   7.992E-16   7.84289863E-02   2.72761996E-03
    1244          1244     0.5172   1.000E+00   0.1020   0.0155   9.155E-16   7.84293252E-02   2.72765292E-03
    1245          1245     0.5199   1.000E+00   0.1019   0.0155   9.343E-16   7.84296641E-02   2.72768589E-03
    1246          1246     0.5222   1.000E+00   0.1019   0.0155   9.286E-16   7.84300029E-02   2.72771884E-03
    1247          1247     0.5180   1.000E+00   0.1019   0.0155   9.291E-16   7.84303418E-02   2.72775180E-03
    1248          1248     0.5180   1.000E+00   0.1018   0.0155   8.548E-16   7.84306806E-02   2.72778475E-03
    1249          1249     0.5187   1.000E+00   0.1018   0.0155   1.009E-15   7.84310194E-02   2.72781770E-03
    1250          1250     0.5238   1.000E+00   0.1019   0.0155   9.345E-16   7.84313582E-02   2.72785065E-03
    1251          1251     0.5194   1.000E+00   0.1019   0.0155   8.467E-16   7.84316970E-02   2.72788360E-03
    1252          1252     0.5206   1.000E+00   0.1019   0.0155   9.103E-16   7.84320359E-02   2.72791656E-03
    1253          1253     0.5171   1.000E+00   0.1019   0.0155   8.027E-16   7.84323749E-02   2.72794953E-03
    1254          1254     0.5193   1.000E+00   0.1019   0.0155   8.353E-16   7.84327139E-02   2.72798249E-03
    1255          1255     0.5199   1.000E+00   0.1019   0.0155   8.015E-16   7.84330529E-02   2.72801546E-03
    1256          1256     0.5233   1.000E+00   0.1019   0.0155   9.311E-16   7.84333920E-02   2.72804843E-03
    1257          1257     0.5248   1.000E+00   0.1019   0.0155   1.039E-15   7.84337309E-02   2.72808140E-03
    1258          1258     0.5195   1.000E+00   0.1019   0.0155   9.579E-16   7.84340698E-02   2.72811436E-03
    1259          1259     0.5217   1.000E+00   0.1019   0.0155   8.858E-16   7.84344087E-02   2.72814733E-03
    1260          1260     0.5273   1.000E+00   0.1019   0.0155   9.243E-16   7.84347476E-02   2.72818029E-03
    1261          1261     0.5332   1.000E+00   0.1019   0.0155   8.701E-16   7.84350865E-02   2.72821326E-03
    1262          1262     0.5178   1.000E+00   0.1019   0.0155   1.067E-15   7.84354254E-02   2.72824623E-03
    1263          1263     0.5177   1.000E+00   0.1019   0.0155   8.785E-16   7.84357643E-02   2.72827920E-03
    1264          1264     0.5172   1.000E+00   0.1019   0.0155   7.999E-16   7.84361034E-02   2.72831219E-03
    1265          1265     0.5180   1.000E+00   0.1019   0.0155   1.028E-15   7.84364424E-02   2.72834517E-03
    1266          1266     0.5304   1.000E+00   0.1019   0.0155   9.383E-16   7.84367815E-02   2.72837816E-03
    1267          1267     0.5244   1.000E+00   0.1019   0.0155   1.098E-15   7.84371206E-02   2.72841116E-03
    1268          1268     0.5216   1.000E+00   0.1019   0.0154   9.234E-16   7.84374596E-02   2.72844415E-03
    1269          1269     0.5162   1.000E+00   0.1019   0.0154   8.197E-16   7.84377986E-02   2.72847714E-03
    1270          1270     0.5186   1.000E+00   0.1019   0.0154   9.713E-16   7.84381376E-02   2.72851012E-03
    1271          1271     0.5172   1.000E+00   0.1019   0.0154   8.506E-16   7.84384765E-02   2.72854311E-03
    1272          1272     0.5193   1.000E+00   0.1019   0.0154   7.991E-16   7.84388155E-02   2.72857610E-03
    1273          1273     0.5203   1.000E+00   0.1019   0.0154   7.741E-16   7.84391544E-02   2.72860909E-03
    1274          1274     0.5221   1.000E+00   0.1018   0.0154   9.163E-16   7.84394934E-02   2.72864209E-03
    1275          1275     0.5183   1.000E+00   0.1018   0.0154   8.696E-16   7.84398325E-02   2.72867509E-03
    1276          1276     0.5215   1.000E+00   0.1018   0.0154   7.869E-16   7.84401716E-02   2.72870809E-03
    1277          1277     0.5277   1.000E+00   0.1019   0.0154   8.650E-16   7.84405107E-02   2.72874110E-03
    1278          1278     0.5234   1.000E+00   0.1019   0.0154   9.227E-16   7.84408498E-02   2.72877412E-03
    1279          1279     0.5245   1.000E+00   0.1019   0.0154   9.296E-16   7.84411889E-02   2.72880713E-03
    1280          1280     0.5208   1.000E+00   0.1019   0.0154   9.345E-16   7.84415280E-02   2.72884014E-03
    1281          1281     0.5195   1.000E+00   0.1018   0.0154   8.579E-16   7.84418670E-02   2.72887314E-03
    1282          1282     0.5211   1.000E+00   0.1018   0.0154   9.254E-16   7.84422060E-02   2.72890615E-03
    1283          1283     0.5197   1.000E+00   0.1018   0.0154   1.016E-15   7.84425450E-02   2.72893915E-03
    1284          1284     0.5196   1.000E+00   0.1018   0.0154   8.642E-16   7.84428840E-02   2.72897215E-03
    1285          1285     0.5173   1.000E+00   0.1018   0.0154   9.617E-16   7.84432230E-02   2.72900516E-03
    1286          1286     0.5193   1.000E+00   0.1018   0.0154   8.099E-16   7.84435620E-02   2.72903816E-03
    1287          1287     0.5223   1.000E+00   0.1018   0.0154   8.555E-16   7.84439011E-02   2.72907118E-03
    1288          1288     0.5207   1.000E+00   0.1018   0.0154   9.808E-16   7.84442402E-02   2.72910419E-03
    1289          1289     0.5193   1.000E+00   0.1018   0.0154   8.759E-16   7.84445794E-02   2.72913721E-03
    1290          1290     0.5189   1.000E+00   0.1018   0.0154   7.971E-16   7.84449185E-02   2.72917023E-03
    1291          1291     0.5195   1.000E+00   0.1018   0.0154   9.559E-16   7.84452577E-02   2.72920324E-03
    1292          1292     0.5270   1.000E+00   0.1017   0.0154   9.055E-16   7.84455968E-02   2.72923625E-03
    1293          1293     0.5201   1.000E+00   0.1017   0.0154   9.167E-16   7.84459358E-02   2.72926926E-03
    1294          1294     0.5201   1.000E+00   0.1017   0.0154   9.055E-16   7.84462748E-02   2.72930226E-03
    1295          1295     0.5200   1.000E+00   0.1017   0.0154   8.366E-16   7.84466138E-02   2.72933526E-03
    1296          1296     0.5189   1.000E+00   0.1016   0.0154   9.720E-16   7.84469528E-02   2.72936827E-03
    1297          1297     0.5189   1.000E+00   0.1016   0.0154   7.752E-16   7.84472919E-02   2.72940127E-03
    1298          1298     0.5201   1.000E+00   0.1016   0.0154   8.681E-16   7.84476309E-02   2.72943428E-03
    1299          1299     0.5252   1.000E+00   0.1016   0.0154   9.184E-16   7.84479701E-02   2.72946729E-03
    1300          1300     0.5221   1.000E+00   0.1016   0.0154   7.918E-16   7.84483092E-02   2.72950031E-03
    1301          1301     0.5163   1.000E+00   0.1016   0.0154   9.872E-16   7.84486483E-02   2.72953332E-03
    1302          1302     0.5183   1.000E+00   0.1016   0.0154   9.269E-16   7.84489875E-02   2.72956634E-03
    1303          1303     0.5192   1.000E+00   0.1015   0.0154   8.537E-16   7.84493267E-02   2.72959936E-03
    1304          1304     0.5211   1.000E+00   0.1015   0.0154   9.061E-16   7.84496658E-02   2.72963237E-03
    1305          1305     0.5194   1.000E+00   0.1015   0.0154   7.202E-16   7.84500048E-02   2.72966537E-03
    1306          1306     0.5209   1.000E+00   0.1015   0.0154   9.210E-16   7.84503438E-02   2.72969838E-03
    1307          1307     0.5200   1.000E+00   0.1014   0.0154   1.038E-15   7.84506828E-02   2.72973138E-03
    1308          1308     0.5183   1.000E+00   0.1014   0.0154   9.605E-16   7.84510218E-02   2.72976439E-03
    1309          1309     0.5183   1.000E+00   0.1014   0.0154   9.485E-16   7.84513608E-02   2.72979740E-03
    1310          1310     0.5179   1.000E+00   0.1014   0.0154   9.466E-16   7.84516999E-02   2.72983042E-03
    1311          1311     0.5235   1.000E+00   0.1014   0.0154   8.955E-16   7.84520390E-02   2.72986344E-03
    1312          1312     0.5174   1.000E+00   0.1014   0.0154   9.020E-16   7.84523781E-02   2.72989646E-03
    1313          1313     0.5251   1.000E+00   0.1014   0.0154   8.968E-16   7.84527173E-02   2.72992948E-03
    1314          1314     0.5211   1.000E+00   0.1014   0.0154   8.426E-16   7.84530565E-02   2.72996250E-03
    1315          1315     0.5256   1.000E+00   0.1014   0.0154   1.108E-15   7.84533956E-02   2.72999552E-03
    1316          1316     0.5189   1.000E+00   0.1014   0.0154   8.003E-16   7.84537346E-02   2.73002853E-03
    1317          1317     0.5197   1.000E+00   0.1014   0.0154   8.103E-16   7.84540736E-02   2.73006154E-03
    1318          1318     0.5229   1.000E+00   0.1015   0.0154   9.375E-16   7.84544126E-02   2.73009455E-03
    1319          1319     0.5228   1.000E+00   0.1015   0.0154   9.151E-16   7.84547515E-02   2.73012756E-03
    1320          1320     0.5193   1.000E+00   0.1015   0.0154   9.687E-16   7.84550905E-02   2.73016058E-03
    1321          1321     0.5188   1.000E+00   0.1015   0.0154   8.525E-16   7.84554296E-02   2.73019359E-03
    1322          1322     0.5220   1.000E+00   0.1015   0.0154   8.821E-16   7.84557686E-02   2.73022661E-03
