    ITER          TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE
     265           265     0.0058   1.000E+00   0.1019   0.0055   9.498E-16   7.81421952E-02   2.69009443E-03
     266           266     0.0058   1.000E+00   0.1018   0.0055   9.694E-16   7.81425282E-02   2.69011348E-03
     267           267     0.0057   1.000E+00   0.1017   0.0055   9.890E-16   7.81428609E-02   2.69013257E-03
     268           268     0.0057   1.000E+00   0.1017   0.0055   8.914E-16   7.81431935E-02   2.69015167E-03
     269           269     0.0058   1.000E+00   0.1016   0.0055   8.347E-16   7.81435258E-02   2.69017080E-03
     270           270     0.0057   1.000E+00   0.1016   0.0055   9.475E-16   7.81438580E-02   2.69018995E-03
     271           271     0.0058   1.000E+00   0.1016   0.0055   9.607E-16   7.81441899E-02   2.69020913E-03
     272           272     0.0057   1.000E+00   0.1016   0.0055   8.703E-16   7.81445216E-02   2.69022833E-03
     273           273     0.0058   1.000E+00   0.1015   0.0055   9.129E-16   7.81448531E-02   2.69024755E-03
     274           274     0.0057   1.000E+00   0.1015   0.0055   9.515E-16   7.81451845E-02   2.69026679E-03
     275           275     0.0057   1.000E+00   0.1014   0.0055   9.452E-16   7.81455156E-02   2.69028606E-03
     276           276     0.0058   1.000E+00   0.1015   0.0054   1.062E-15   7.81458465E-02   2.69030534E-03
     277           277     0.0058   1.000E+00   0.1015   0.0054   8.886E-16   7.81461772E-02   2.69032465E-03
     278           278     0.0058   1.000E+00   0.1016   0.0054   8.145E-16   7.81465077E-02   2.69034399E-03
     279           279     0.0058   1.000E+00   0.1016   0.0054   9.150E-16   7.81468380E-02   2.69036334E-03
     280           280     0.0058   1.000E+00   0.1016   0.0054   8.356E-16   7.81471682E-02   2.69038271E-03
     281           281     0.0057   1.000E+00   0.1016   0.0054   8.921E-16   7.81474981E-02   2.69040211E-03
     282           282     0.0058   1.000E+00   0.1016   0.0054   1.030E-15   7.81478278E-02   2.69042152E-03
     283           283     0.0058   1.000E+00   0.1015   0.0054   8.145E-16   7.81481573E-02   2.69044096E-03
     284           284     0.0057   1.000E+00   0.1015   0.0054   1.009E-15   7.81484867E-02   2.69046041E-03
     285           285     0.0058   1.000E+00   0.1015   0.0054   1.040E-15   7.81488158E-02   2.69047989E-03
     286           286     0.0058   1.000E+00   0.1016   0.0054   8.829E-16   7.81491448E-02   2.69049938E-03
     287           287     0.0057   1.000E+00   0.1017   0.0054   8.281E-16   7.81494736E-02   2.69051890E-03
     288           288     0.0058   1.000E+00   0.1017   0.0054   9.675E-16   7.81498021E-02   2.69053843E-03
     289           289     0.0058   1.000E+00   0.1017   0.0053   1.019E-15   7.81501305E-02   2.69055799E-03
     290           290     0.0058   1.000E+00   0.1017   0.0053   8.245E-16   7.81504587E-02   2.69057756E-03
     291           291     0.0057   1.000E+00   0.1017   0.0053   9.820E-16   7.81507867E-02   2.69059715E-03
     292           292     0.0057   1.000E+00   0.1017   0.0053   8.671E-16   7.81511146E-02   2.69061677E-03
     293           293     0.0057   1.000E+00   0.1017   0.0053   9.022E-16   7.81514422E-02   2.69063640E-03
     294           294     0.0058   1.000E+00   0.1016   0.0053   8.735E-16   7.81517697E-02   2.69065605E-03
     295           295     0.0058   1.000E+00   0.1016   0.0053   7.416E-16   7.81520969E-02   2.69067572E-03
     296           296     0.0058   1.000E+00   0.1015   0.0053   7.888E-16   7.81524240E-02   2.69069541E-03
     297           297     0.0057   1.000E+00   0.1016   0.0053   8.904E-16   7.81527509E-02   2.69071512E-03
     298           298     0.0057   1.000E+00   0.1016   0.0053   8.711E-16   7.81530777E-02   2.69073484E-03
     299           299     0.0057   1.000E+00   0.1016   0.0053   8.711E-16   7.81534042E-02   2.69075459E-03
     300           300     0.0058   1.000E+00   0.1016   0.0053   1.041E-15   7.81537306E-02   2.69077435E-03
     301           301     0.0058   1.000E+00   0.1016   0.0053   1.021E-15   7.81540568E-02   2.69079413E-03
     302           302     0.0057   1.000E+00   0.1016   0.0053   9.139E-16   7.81543828E-02   2.69081393E-03
     303           303     0.0058   1.000E+00   0.1016   0.0053   8.970E-16   7.81547086E-02   2.69083375E-03
     304           304     0.0057   1.000E+00   0.1017   0.0052   8.670E-16   7.81550343E-02   2.69085359E-03
     305           305     0.0057   1.000E+00   0.1017   0.0052   8.444E-16   7.81553597E-02   2.69087345E-03
     306           306     0.0057   1.000E+00   0.1018   0.0052   9.373E-16   7.81556850E-02   2.69089332E-03
     307           307     0.0057   1.000E+00   0.1019   0.0052   1.015E-15   7.81560102E-02   2.69091321E-03
     308           308     0.0058   1.000E+00   0.1019   0.0052   8.801E-16   7.81563351E-02   2.69093312E-03
     309           309     0.0057   1.000E+00   0.1019   0.0052   8.633E-16   7.81566599E-02   2.69095305E-03
     310           310     0.0058   1.000E+00   0.1019   0.0052   7.752E-16   7.81569845E-02   2.69097300E-03
     311           311     0.0058   1.000E+00   0.1019   0.0052   9.198E-16   7.81573090E-02   2.69099296E-03
     312           312     0.0058   1.000E+00   0.1019   0.0052   8.439E-16   7.81576332E-02   2.69101294E-03
     313           313     0.0057   1.000E+00   0.1019   0.0052   9.472E-16   7.81579573E-02   2.69103294E-03
     314           314     0.0057   1.000E+00   0.1019   0.0052   8.426E-16   7.81582813E-02   2.69105296E-03
     315           315     0.0058   1.000E+00   0.1020   0.0052   9.955E-16   7.81586050E-02   2.69107299E-03
     316           316     0.0057   1.000E+00   0.1020   0.0052   7.581E-16   7.81589286E-02   2.69109304E-03
     317           317     0.0058   1.000E+00   0.1020   0.0052   9.479E-16   7.81592521E-02   2.69111311E-03
     318           318     0.0058   1.000E+00   0.1020   0.0052   9.340E-16   7.81595753E-02   2.69113319E-03
     319           319     0.0058   1.000E+00   0.1020   0.0052   9.294E-16   7.81598984E-02   2.69115329E-03
     320           320     0.0058   1.000E+00   0.1020   0.0052   9.363E-16   7.81602214E-02   2.69117340E-03
     321           321     0.0058   1.000E+00   0.1020   0.0052   7.814E-16   7.81605441E-02   2.69119353E-03
     322           322     0.0057   1.000E+00   0.1019   0.0052   7.680E-16   7.81608667E-02   2.69121368E-03
     323           323     0.0058   1.000E+00   0.1019   0.0051   1.217E-15   7.81611892E-02   2.69123384E-03
     324           324     0.0058   1.000E+00   0.1018   0.0051   8.966E-16   7.81615115E-02   2.69125402E-03
     325           325     0.0058   1.000E+00   0.1017   0.0051   8.889E-16   7.81618336E-02   2.69127421E-03
     326           326     0.0057   1.000E+00   0.1016   0.0051   9.053E-16   7.81621556E-02   2.69129441E-03
     327           327     0.0057   1.000E+00   0.1015   0.0051   9.629E-16   7.81624774E-02   2.69131463E-03
     328           328     0.0058   1.000E+00   0.1015   0.0051   9.799E-16   7.81627990E-02   2.69133487E-03
     329           329     0.0057   1.000E+00   0.1015   0.0051   8.986E-16   7.81631205E-02   2.69135512E-03
     330           330     0.0057   1.000E+00   0.1015   0.0051   1.062E-15   7.81634418E-02   2.69137538E-03
     331           331     0.0058   1.000E+00   0.1015   0.0051   8.557E-16   7.81637630E-02   2.69139565E-03
     332           332     0.0057   1.000E+00   0.1015   0.0051   8.155E-16   7.81640840E-02   2.69141594E-03
     333           333     0.0057   1.000E+00   0.1015   0.0051   9.132E-16   7.81644048E-02   2.69143624E-03
     334           334     0.0057   1.000E+00   0.1015   0.0051   8.512E-16   7.81647256E-02   2.69145656E-03
     335           335     0.0058   1.000E+00   0.1016   0.0051   9.423E-16   7.81650461E-02   2.69147688E-03
     336           336     0.0058   1.000E+00   0.1017   0.0051   9.564E-16   7.81653665E-02   2.69149722E-03
     337           337     0.0058   1.000E+00   0.1017   0.0051   9.266E-16   7.81656867E-02   2.69151757E-03
     338           338     0.0057   1.000E+00   0.1018   0.0051   9.309E-16   7.81660068E-02   2.69153793E-03
     339           339     0.0058   1.000E+00   0.1019   0.0051   9.141E-16   7.81663268E-02   2.69155831E-03
     340           340     0.0057   1.000E+00   0.1019   0.0051   8.705E-16   7.81666465E-02   2.69157870E-03
     341           341     0.0058   1.000E+00   0.1019   0.0051   8.672E-16   7.81669662E-02   2.69159910E-03
     342           342     0.0057   1.000E+00   0.1020   0.0050   7.954E-16   7.81672857E-02   2.69161951E-03
     343           343     0.0057   1.000E+00   0.1020   0.0050   8.843E-16   7.81676050E-02   2.69163993E-03
     344           344     0.0058   1.000E+00   0.1020   0.0050   8.765E-16   7.81679242E-02   2.69166037E-03
     345           345     0.0058   1.000E+00   0.1020   0.0050   8.737E-16   7.81682432E-02   2.69168081E-03
     346           346     0.0059   1.000E+00   0.1019   0.0050   1.032E-15   7.81685621E-02   2.69170127E-03
     347           347     0.0057   1.000E+00   0.1019   0.0050   8.622E-16   7.81688809E-02   2.69172174E-03
     348           348     0.0058   1.000E+00   0.1019   0.0050   8.342E-16   7.81691995E-02   2.69174223E-03
     349           349     0.0057   1.000E+00   0.1019   0.0050   8.678E-16   7.81695179E-02   2.69176272E-03
     350           350     0.0057   1.000E+00   0.1019   0.0050   7.844E-16   7.81698362E-02   2.69178323E-03
     351           351     0.0058   1.000E+00   0.1020   0.0050   7.888E-16   7.81701544E-02   2.69180375E-03
     352           352     0.0057   1.000E+00   0.1020   0.0050   8.390E-16   7.81704724E-02   2.69182429E-03
     353           353     0.0058   1.000E+00   0.1020   0.0050   9.299E-16   7.81707903E-02   2.69184484E-03
     354           354     0.0057   1.000E+00   0.1020   0.0050   8.642E-16   7.81711080E-02   2.69186540E-03
     355           355     0.0058   1.000E+00   0.1020   0.0050   9.156E-16   7.81714256E-02   2.69188597E-03
     356           356     0.0057   1.000E+00   0.1020   0.0050   8.066E-16   7.81717430E-02   2.69190656E-03
     357           357     0.0058   1.000E+00   0.1020   0.0050   1.004E-15   7.81720603E-02   2.69192716E-03
     358           358     0.0058   1.000E+00   0.1019   0.0050   8.137E-16   7.81723775E-02   2.69194778E-03
     359           359     0.0057   1.000E+00   0.1019   0.0050   8.429E-16   7.81726945E-02   2.69196841E-03
     360           360     0.0058   1.000E+00   0.1018   0.0049   9.020E-16   7.81730114E-02   2.69198905E-03
     361           361     0.0058   1.000E+00   0.1017   0.0049   8.622E-16   7.81733282E-02   2.69200971E-03
     362           362     0.0058   1.000E+00   0.1017   0.0049   1.046E-15   7.81736448E-02   2.69203038E-03
     363           363     0.0057   1.000E+00   0.1017   0.0049   9.824E-16   7.81739612E-02   2.69205107E-03
     364           364     0.0058   1.000E+00   0.1017   0.0049   8.862E-16   7.81742776E-02   2.69207177E-03
     365           365     0.0057   1.000E+00   0.1017   0.0049   8.844E-16   7.81745938E-02   2.69209248E-03
     366           366     0.0057   1.000E+00   0.1017   0.0049   9.962E-16   7.81749098E-02   2.69211321E-03
     367           367     0.0058   1.000E+00   0.1017   0.0049   8.737E-16   7.81752257E-02   2.69213396E-03
     368           368     0.0058   1.000E+00   0.1017   0.0049   8.469E-16   7.81755415E-02   2.69215472E-03
     369           369     0.0058   1.000E+00   0.1016   0.0049   8.216E-16   7.81758572E-02   2.69217549E-03
     370           370     0.0057   1.000E+00   0.1016   0.0049   9.749E-16   7.81761727E-02   2.69219628E-03
     371           371     0.0057   1.000E+00   0.1015   0.0049   8.056E-16   7.81764881E-02   2.69221709E-03
     372           372     0.0057   1.000E+00   0.1014   0.0049   9.419E-16   7.81768033E-02   2.69223790E-03
     373           373     0.0057   1.000E+00   0.1014   0.0049   8.641E-16   7.81771185E-02   2.69225873E-03
     374           374     0.0058   1.000E+00   0.1013   0.0049   9.373E-16   7.81774334E-02   2.69227958E-03
     375           375     0.0058   1.000E+00   0.1013   0.0049   7.952E-16   7.81777483E-02   2.69230044E-03
     376           376     0.0058   1.000E+00   0.1013   0.0049   9.349E-16   7.81780630E-02   2.69232131E-03
     377           377     0.0058   1.000E+00   0.1013   0.0049   9.334E-16   7.81783776E-02   2.69234220E-03
     378           378     0.0057   1.000E+00   0.1013   0.0049   1.011E-15   7.81786921E-02   2.69236310E-03
     379           379     0.0058   1.000E+00   0.1012   0.0049   9.214E-16   7.81790064E-02   2.69238401E-03
     380           380     0.0058   1.000E+00   0.1012   0.0049   7.806E-16   7.81793206E-02   2.69240494E-03
     381           381     0.0057   1.000E+00   0.1011   0.0048   8.583E-16   7.81796347E-02   2.69242588E-03
     382           382     0.0057   1.000E+00   0.1011   0.0048   1.071E-15   7.81799486E-02   2.69244683E-03
     383           383     0.0057   1.000E+00   0.1010   0.0048   8.826E-16   7.81802625E-02   2.69246779E-03
     384           384     0.0057   1.000E+00   0.1010   0.0048   9.312E-16   7.81805762E-02   2.69248877E-03
     385           385     0.0058   1.000E+00   0.1010   0.0048   9.957E-16   7.81808897E-02   2.69250976E-03
     386           386     0.0058   1.000E+00   0.1010   0.0048   9.791E-16   7.81812032E-02   2.69253076E-03
     387           387     0.0058   1.000E+00   0.1010   0.0048   8.789E-16   7.81815165E-02   2.69255177E-03
     388           388     0.0058   1.000E+00   0.1010   0.0048   9.975E-16   7.81818297E-02   2.69257279E-03
     389           389     0.0057   1.000E+00   0.1010   0.0048   8.342E-16   7.81821427E-02   2.69259382E-03
     390           390     0.0058   1.000E+00   0.1010   0.0048   8.654E-16   7.81824557E-02   2.69261486E-03
     391           391     0.0057   1.000E+00   0.1010   0.0048   9.147E-16   7.81827685E-02   2.69263592E-03
     392           392     0.0057   1.000E+00   0.1010   0.0048   8.439E-16   7.81830812E-02   2.69265698E-03
     393           393     0.0057   1.000E+00   0.1010   0.0048   7.371E-16   7.81833937E-02   2.69267806E-03
     394           394     0.0058   1.000E+00   0.1011   0.0048   8.822E-16   7.81837062E-02   2.69269914E-03
     395           395     0.0058   1.000E+00   0.1011   0.0048   8.649E-16   7.81840185E-02   2.69272023E-03
     396           396     0.0058   1.000E+00   0.1012   0.0048   9.670E-16   7.81843307E-02   2.69274134E-03
     397           397     0.0057   1.000E+00   0.1012   0.0047   9.162E-16   7.81846428E-02   2.69276245E-03
     398           398     0.0057   1.000E+00   0.1013   0.0047   9.561E-16   7.81849547E-02   2.69278357E-03
     399           399     0.0058   1.000E+00   0.1013   0.0047   7.054E-16   7.81852666E-02   2.69280471E-03
     400           400     0.0061   1.000E+00   0.1013   0.0047   8.759E-16   7.81855783E-02   2.69282585E-03
     401           401     0.0077   1.000E+00   0.1013   0.0047   7.766E-16   7.81858899E-02   2.69284700E-03
     402           402     0.0071   1.000E+00   0.1013   0.0047   8.645E-16   7.81862014E-02   2.69286815E-03
     403           403     0.0059   1.000E+00   0.1013   0.0047   9.556E-16   7.81865127E-02   2.69288932E-03
     404           404     0.0057   1.000E+00   0.1013   0.0047   9.152E-16   7.81868240E-02   2.69291049E-03
     405           405     0.0058   1.000E+00   0.1013   0.0047   8.089E-16   7.81871351E-02   2.69293168E-03
     406           406     0.0058   1.000E+00   0.1013   0.0047   8.678E-16   7.81874461E-02   2.69295287E-03
     407           407     0.0057   1.000E+00   0.1014   0.0047   8.445E-16   7.81877570E-02   2.69297407E-03
     408           408     0.0057   1.000E+00   0.1014   0.0047   9.826E-16   7.81880678E-02   2.69299528E-03
